file,n_clusters,vector_size,window,epochs,NMI,running_time,training_time,iteration
P20.O0_tx,6,50,5,20,0.999878411721928,0.170924,165.94515585899353,median
P20.O0_tx,6,100,5,5,0.999878411721928,0.283508,43.43061089515686,median
P20.O0_tx,6,100,5,10,0.999878411721928,0.287591,85.7497456073761,median
P20.O0_tx,6,100,5,20,0.999878411721928,0.297916,171.7473201751709,median
P20.O0_tx,6,200,5,10,0.999878411721928,0.600177,119.40225124359132,median
P20.O0_tx,6,200,5,20,0.999878411721928,0.597363,236.36493039131165,median
P20.O0_tx,6,400,5,10,0.999878411721928,1.142825,179.76905751228333,median
P20.O0_tx,6,400,5,20,0.999878411721928,1.135754,356.2347526550293,median
P20.O0_tx,6,50,10,20,0.999878411721928,0.161642,295.94879627227783,median
P20.O0_tx,6,100,10,20,0.999878411721928,0.302067,304.2517309188843,median
P20.O0_tx,6,200,10,20,0.999878411721928,0.584232,401.4208688735962,median
P20.O0_tx,6,400,10,20,0.999878411721928,1.112091,534.7489230632782,median
P20.O0_tx,6,50,5,5,0.999818358929507,0.17081,41.156331062316895,median
P20.O0_tx,6,50,5,10,0.999818358929507,0.161554,83.47685670852661,median
P20.O0_tx,6,400,5,5,0.9998183589295068,1.145903,92.2730004787445,median
P20.O0_tx,6,200,5,5,0.9998183589295068,0.592316,59.80629205703735,median
P20.O0_tx,6,400,10,10,0.9997573908111604,1.118902,266.3527162075043,median
P20.O0_tx,6,50,10,10,0.9996956734086202,0.166352,146.23309898376465,median
P20.O0_tx,6,100,10,10,0.9996956734086202,0.29879,151.73156476020813,median
P20.O0_tx,6,200,10,10,0.9996956734086202,0.603829,206.33209872245789,median
P20.O0_tx,6,50,10,5,0.9996417843935528,0.159179,74.00947403907776,median
P20.O0_tx,6,200,10,5,0.9996417843935528,0.60192,106.83263897895812,median
P20.O0_tx,6,400,10,5,0.9996417843935528,1.12642,130.7796139717102,median
P20.O0_tx,6,100,10,5,0.999580420952747,0.303712,76.69832706451416,median
P20.O0_tx,8,50,5,20,0.9413111899446576,0.230124,165.94515585899353,median
P20.O0_tx,8,200,5,10,0.9374221566766178,1.074553,119.40225124359132,median
P20.O0_tx,8,100,10,20,0.937415728122232,0.407877,304.2517309188843,median
P20.O0_tx,8,200,10,20,0.937414601250648,0.851071,401.4208688735962,median
P20.O0_tx,8,400,5,20,0.9371097880134396,1.639231,356.2347526550293,median
P20.O0_tx,8,400,5,10,0.937108063088606,1.678279,179.76905751228333,median
