adult_tx,4,0.14641322582502772,0.181684,0.7833914756774902,5.172879934310913,1
adult_tx,4,0.14289062198066588,0.031335,0.7932693958282471,4.952656030654907,2
adult_tx,4,0.14836750780296215,0.212368,0.839836597442627,4.999693155288696,3
adult_tx,4,0.14783886961298093,0.234584,0.8295090198516846,4.913271903991699,4
adult_tx,4,0.1424096835090162,0.238912,0.9966146945953369,6.391364574432373,5
adult_tx,4,0.13947645692889324,0.241987,1.307337999343872,6.226943492889404,6
adult_tx,4,0.13844168000859397,0.227131,1.3019905090332031,6.227970838546753,7
adult_tx,4,0.13667171928082608,0.035447,1.2914788722991943,6.1462249755859375,8
adult_tx,4,0.13946501883551704,0.035549,1.160400390625,6.181713104248047,9
adult_tx,4,0.13906638624168363,0.038195,1.1674141883850098,6.320647239685059,10
adult_tx,4,0.13789835121408045,0.036496,1.1584703922271729,6.283406734466553,11
adult_tx,4,0.13851685842682254,0.038107,1.1393659114837646,6.217566967010498,12
adult_tx,4,0.1467420527271782,0.041694,1.1605651378631592,6.217229604721069,13
adult_tx,4,0.14755811204305058,0.036477,1.1572105884552002,6.3867223262786865,14
adult_tx,4,0.13924369253434307,0.036083,1.2025718688964844,6.186736106872559,15
adult_tx,4,0.14719739989160038,0.040425,1.1468098163604736,6.210652112960815,16
adult_tx,4,0.14147828626944503,0.039987,1.1566858291625977,6.261004209518433,17
adult_tx,4,0.14164242424289084,0.230818,1.1856310367584229,6.193643569946289,18
adult_tx,4,0.14359297542541707,0.036123,1.2600572109222412,6.239962816238403,19
adult_tx,4,0.14206098994134048,0.035357,1.1700339317321777,6.178720951080322,20
adult_tx,Nan,0.1423486156371168,0.10243795,1.110432243347168,5.9954505324363705,avg
adult_tx,8,0.10452246456195166,0.040528,1.1460442543029785,6.202430725097656,1
adult_tx,8,0.10741282214524528,0.231108,1.1834161281585693,6.178272008895874,2
adult_tx,8,0.10834987709100195,0.040977,1.2577645778656006,6.199926137924194,3
adult_tx,8,0.108308200288735,0.254296,1.1428513526916504,6.181992053985596,4
adult_tx,8,0.10812879511654865,0.176274,1.366508960723877,6.937514066696167,5
adult_tx,8,0.10838691924855004,0.224488,1.3365623950958252,6.7084667682647705,6
adult_tx,8,0.10488521090930655,0.17997,1.4049534797668457,6.888477325439453,7
adult_tx,8,0.10598252322303602,0.042227,1.3392086029052734,6.792393922805786,8
adult_tx,8,0.1058539738620577,0.053704,1.239354133605957,7.02855658531189,9
adult_tx,8,0.10848011887017901,0.22538,1.3086295127868652,7.264789581298828,10
adult_tx,8,0.10652001504267467,0.231998,1.5364809036254883,6.799203157424927,11
adult_tx,8,0.10827201970793647,0.16954,1.317868947982788,6.643428802490234,12
adult_tx,8,0.1041653098892758,0.235853,1.4985456466674805,6.433260679244995,13
adult_tx,8,0.10790413912215313,0.231971,1.2838337421417236,6.713308572769165,14
adult_tx,8,0.10502142016289344,0.252367,1.3469862937927246,6.867352247238159,15
adult_tx,8,0.10567265809164454,0.235865,1.4129018783569336,7.228795766830444,16
adult_tx,8,0.10557268453127953,0.045721,1.372373104095459,8.70862078666687,17
adult_tx,8,0.10676614907664676,0.041607,1.2574830055236816,6.710670232772827,18
adult_tx,8,0.10598512985422731,0.262582,1.2876191139221191,7.3469398021698,19
adult_tx,8,0.1057699874546626,0.239639,1.4498302936553955,6.72768497467041,20
adult_tx,Nan,0.10659802091250029,0.17080475,1.3244608163833618,6.8281042098999025,avg
adult_tx,16,0.1065022588789163,0.045721,1.3429100513458252,6.333375930786133,1
adult_tx,16,0.10671524746817404,0.063564,1.160616159439087,6.715921401977539,2
adult_tx,16,0.10465647813117698,0.228318,1.2684352397918701,6.902406692504883,3
adult_tx,16,0.10422051551418367,0.221589,1.3613128662109375,6.838979244232178,4
adult_tx,16,0.10409698021280961,0.170995,1.3510630130767822,6.988146066665649,5
adult_tx,16,0.10367096632208497,0.151996,1.453442096710205,7.2257115840911865,6
adult_tx,16,0.10443877988074637,0.052109,1.4913692474365234,6.9108006954193115,7
