file,n_clusters,vector_size,window,epochs,NMI,running_time,iteration
pendigits_tx,2,50,5,5,0.2731126700407567,0.015137,1
pendigits_tx,2,50,5,5,0.2731126700407567,0.015868,2
pendigits_tx,2,50,5,5,0.2731126700407565,0.014248,3
pendigits_tx,4,50,5,5,0.3766679144284779,0.019325,1
pendigits_tx,4,50,5,5,0.3763652953189298,0.026461,2
pendigits_tx,4,50,5,5,0.4620538793588578,0.019242,3
pendigits_tx,8,50,5,5,0.5424764099766252,0.026895,1
pendigits_tx,8,50,5,5,0.5581173364833363,0.027485,2
pendigits_tx,8,50,5,5,0.5427312344836409,0.031936,3
pendigits_tx,10,50,5,5,0.5991659750093382,0.033314,1
pendigits_tx,10,50,5,5,0.5879347947704127,0.036509,2
pendigits_tx,10,50,5,5,0.57186397269754,0.033394,3
pendigits_tx,16,50,5,5,0.6049420958251661,0.050871,1
pendigits_tx,16,50,5,5,0.5979202893480561,0.054703,2
pendigits_tx,16,50,5,5,0.614162025956664,0.058749,3
pendigits_tx,20,50,5,5,0.6056294472302883,0.064512,1
pendigits_tx,20,50,5,5,0.5960391394078236,0.061807,2
pendigits_tx,20,50,5,5,0.6164526483131545,0.065937,3
pendigits_tx,50,50,5,5,0.5983354310561584,0.168181,1
pendigits_tx,50,50,5,5,0.5968171364479687,0.188797,2
pendigits_tx,50,50,5,5,0.5930215217797639,0.188102,3
pendigits_tx,100,50,5,5,0.571036704312957,0.340542,1
pendigits_tx,100,50,5,5,0.5667192884231087,0.355984,2
pendigits_tx,100,50,5,5,0.5720649252373461,0.406067,3
pendigits_tx,2,50,5,10,0.2783116998324922,0.011651,1
pendigits_tx,2,50,5,10,0.2783358951463585,0.016464,2
pendigits_tx,2,50,5,10,0.2782690104655456,0.016131,3
pendigits_tx,4,50,5,10,0.3804958133284792,0.028499,1
pendigits_tx,4,50,5,10,0.3804958133284791,0.024239,2
pendigits_tx,4,50,5,10,0.4521200943282543,0.017408,3
pendigits_tx,8,50,5,10,0.5573465850204684,0.038406,1
pendigits_tx,8,50,5,10,0.5570071490951881,0.032167,2
pendigits_tx,8,50,5,10,0.5553047276517291,0.026732,3
pendigits_tx,10,50,5,10,0.5942562315662628,0.038759,1
pendigits_tx,10,50,5,10,0.5633249015052244,0.031931,2
pendigits_tx,10,50,5,10,0.5869027056658237,0.045424,3
pendigits_tx,16,50,5,10,0.5967925667639447,0.044954,1
pendigits_tx,16,50,5,10,0.5979159821425772,0.052535,2
pendigits_tx,16,50,5,10,0.6018158989944802,0.048294,3
pendigits_tx,20,50,5,10,0.617277892581353,0.066386,1
pendigits_tx,20,50,5,10,0.6065702981290352,0.069144,2
pendigits_tx,20,50,5,10,0.6125167912684778,0.061335,3
pendigits_tx,50,50,5,10,0.6047645479399164,0.22635,1
pendigits_tx,50,50,5,10,0.6112627667532642,0.185977,2
pendigits_tx,50,50,5,10,0.6001697841708582,0.198756,3
pendigits_tx,100,50,5,10,0.5841359700845346,0.340495,1
pendigits_tx,100,50,5,10,0.5815314319495837,0.360395,2
pendigits_tx,100,50,5,10,0.5799388745657519,0.379686,3
pendigits_tx,2,50,5,20,0.2644443473136955,0.01596,1
pendigits_tx,2,50,5,20,0.2644443473136955,0.015511,2
pendigits_tx,2,50,5,20,0.2747491275405943,0.014474,3
pendigits_tx,4,50,5,20,0.3790171656787309,0.022537,1
pendigits_tx,4,50,5,20,0.3790171656787309,0.022362,2
pendigits_tx,4,50,5,20,0.3790171656787309,0.024498,3
pendigits_tx,8,50,5,20,0.5572979946731483,0.026729,1
pendigits_tx,8,50,5,20,0.5609427198973251,0.030781,2
pendigits_tx,8,50,5,20,0.54671802153709,0.02609,3
pendigits_tx,10,50,5,20,0.5650896538071848,0.032043,1
pendigits_tx,10,50,5,20,0.5744372634813985,0.032531,2
pendigits_tx,10,50,5,20,0.5896064561994828,0.030746,3
pendigits_tx,16,50,5,20,0.6275582471867152,0.065859,1
pendigits_tx,16,50,5,20,0.5983803291639749,0.041102,2
pendigits_tx,16,50,5,20,0.6022201825437139,0.047754,3
pendigits_tx,20,50,5,20,0.6193393880112018,0.065435,1
pendigits_tx,20,50,5,20,0.6110662486896462,0.057923,2
pendigits_tx,20,50,5,20,0.6166615957086297,0.068738,3
pendigits_tx,50,50,5,20,0.6035040016040715,0.197267,1
pendigits_tx,50,50,5,20,0.6106814434283561,0.189074,2
pendigits_tx,50,50,5,20,0.6141180077689226,0.184484,3
pendigits_tx,100,50,5,20,0.5875517494425411,0.357387,1
pendigits_tx,100,50,5,20,0.5840474844330347,0.339193,2
pendigits_tx,100,50,5,20,0.5836115177090313,0.361885,3
pendigits_tx,2,100,5,5,0.2635636796734671,0.02266,1
pendigits_tx,2,100,5,5,0.2635636796734671,0.02358,2
pendigits_tx,2,100,5,5,0.2751293562007393,0.023209,3
pendigits_tx,4,100,5,5,0.3759448678374148,0.031139,1
pendigits_tx,4,100,5,5,0.4530636310031808,0.030912,2
pendigits_tx,4,100,5,5,0.3761435145699876,0.03903,3
pendigits_tx,8,100,5,5,0.5515859053389587,0.060931,1
pendigits_tx,8,100,5,5,0.5420158196698162,0.064268,2
pendigits_tx,8,100,5,5,0.5516628091817865,0.066053,3
pendigits_tx,10,100,5,5,0.5690753589080327,0.068735,1
pendigits_tx,10,100,5,5,0.5844885173815071,0.080134,2
pendigits_tx,10,100,5,5,0.5762173328949768,0.070002,3
pendigits_tx,16,100,5,5,0.5973004604917259,0.097116,1
pendigits_tx,16,100,5,5,0.6050779036118992,0.13578,2
pendigits_tx,16,100,5,5,0.6037336490468632,0.112535,3
pendigits_tx,20,100,5,5,0.6034668765779576,0.132638,1
pendigits_tx,20,100,5,5,0.5945672015744483,0.125612,2
pendigits_tx,20,100,5,5,0.602162138967751,0.122794,3
pendigits_tx,50,100,5,5,0.5976751533420666,0.281412,1
