file,n_clusters,vector_size,window,epochs,NMI,running_time,iteration
connect_tx,8,200,5,5,0.0025991602769517,0.781544,3
connect_tx,10,200,5,5,0.0025807200219103,1.090958,1
connect_tx,10,200,5,5,0.0024027932862475,0.977616,2
connect_tx,10,200,5,5,0.0024566870715416,1.019229,3
connect_tx,16,200,5,5,0.0032856888408824,1.868093,1
connect_tx,16,200,5,5,0.0034093654291251,1.493981,2
connect_tx,16,200,5,5,0.0033763410030739,1.703845,3
connect_tx,20,200,5,5,0.0036302787653028,2.042803,1
connect_tx,20,200,5,5,0.0032102859105644,3.186657,2
connect_tx,20,200,5,5,0.0038287413012044,2.063126,3
connect_tx,50,200,5,5,0.0038500651958199,4.731278,1
connect_tx,50,200,5,5,0.0041370840984504,4.894664,2
connect_tx,50,200,5,5,0.003964283818292,5.431271,3
connect_tx,100,200,5,5,0.0046707475662828,9.592785,1
connect_tx,100,200,5,5,0.0046446586678552,8.807659,2
connect_tx,100,200,5,5,0.0046447795368861,8.797979,3
connect_tx,2,200,5,10,0.0004853671502424,0.393207,1
connect_tx,2,200,5,10,0.0002528695201381,0.702577,2
connect_tx,2,200,5,10,0.0004643236952969,0.454116,3
connect_tx,4,200,5,10,0.0012923217445394,0.537702,1
connect_tx,4,200,5,10,0.003119903800365,0.640491,2
connect_tx,4,200,5,10,0.0025190259936862,0.75873,3
connect_tx,8,200,5,10,0.0027103625397438,0.793379,1
connect_tx,8,200,5,10,0.0025881905107058,1.437438,2
connect_tx,8,200,5,10,0.0025923319419563,1.346209,3
connect_tx,10,200,5,10,0.0025049494447449,0.975921,1
connect_tx,10,200,5,10,0.0029708809374656,1.280901,2
connect_tx,10,200,5,10,0.0022166258162355,1.385749,3
connect_tx,16,200,5,10,0.0031026247532089,1.84977,1
connect_tx,16,200,5,10,0.0026383324410263,1.919756,2
connect_tx,16,200,5,10,0.0034340700702574,1.712701,3
connect_tx,20,200,5,10,0.0032076140790091,2.067272,1
connect_tx,20,200,5,10,0.00336377827861,1.808549,2
connect_tx,20,200,5,10,0.0034558909903233,1.888759,3
connect_tx,50,200,5,10,0.0037176908677665,4.312142,1
connect_tx,50,200,5,10,0.0039297265025447,4.62333,2
connect_tx,50,200,5,10,0.0036662221121476,5.139259,3
connect_tx,100,200,5,10,0.0045412376082573,9.262136,1
connect_tx,100,200,5,10,0.0044873183817722,9.783246,2
connect_tx,100,200,5,10,0.0045154674019234,9.070243,3
connect_tx,2,200,5,20,0.0001652178286496,0.323658,1
connect_tx,2,200,5,20,0.0022731014821457,0.434044,2
connect_tx,2,200,5,20,0.0022680640490162,0.457984,3
connect_tx,4,200,5,20,0.0012777280278866,0.524315,1
connect_tx,4,200,5,20,0.0020131393593526,0.540215,2
connect_tx,4,200,5,20,0.001265074907971,0.544558,3
connect_tx,8,200,5,20,0.0025662064919325,1.075356,1
connect_tx,8,200,5,20,0.0025653837933409,1.286367,2
connect_tx,8,200,5,20,0.0025699732232626,1.149224,3
connect_tx,10,200,5,20,0.0025562257251702,1.108025,1
connect_tx,10,200,5,20,0.0025888876815402,1.13822,2
connect_tx,10,200,5,20,0.0025509168397012,1.13244,3
connect_tx,16,200,5,20,0.0031079807347838,1.774887,1
connect_tx,16,200,5,20,0.0027928510171217,1.615458,2
