file,n_clusters,vector_size,window,epochs,NMI,running_time,training_time,iteration
pendigits_tx,2,50,5,5,0.224283425821838,0.124442,0.3997883796691894,1
pendigits_tx,2,50,5,5,0.2243249751305216,0.114391,0.3997883796691894,2
pendigits_tx,2,50,5,5,0.2255631402870261,0.119625,0.3997883796691894,3
pendigits_tx,2,50,5,5,0.2245147633218362,0.122346,0.3997883796691894,4
pendigits_tx,2,50,5,5,0.224283425821838,0.116658,0.3997883796691894,5
pendigits_tx,2,50,5,5,0.226163776327882,0.118111,0.3997883796691894,6
pendigits_tx,2,50,5,5,0.2256242888254509,0.123171,0.3997883796691894,7
pendigits_tx,2,50,5,5,0.2244388045145313,0.13348,0.3997883796691894,8
pendigits_tx,2,50,5,5,0.2247747536758539,0.12987,0.3997883796691894,9
pendigits_tx,2,50,5,5,0.225647740209523,0.11573,0.3997883796691894,10
pendigits_tx,2,50,5,5,0.2245147633218362,0.122346,0.3997883796691894,median
pendigits_tx,4,50,5,5,0.4347847209460811,0.132828,0.3997883796691894,1
pendigits_tx,4,50,5,5,0.4353348715145435,0.127721,0.3997883796691894,2
pendigits_tx,4,50,5,5,0.4361069139189241,0.12711,0.3997883796691894,3
pendigits_tx,4,50,5,5,0.4074723938011881,0.125918,0.3997883796691894,4
pendigits_tx,4,50,5,5,0.4348805975833688,0.137944,0.3997883796691894,5
pendigits_tx,4,50,5,5,0.4680509596286797,0.130805,0.3997883796691894,6
pendigits_tx,4,50,5,5,0.4347615430452935,0.120327,0.3997883796691894,7
pendigits_tx,4,50,5,5,0.4384030048217711,0.130541,0.3997883796691894,8
pendigits_tx,4,50,5,5,0.4353348715145435,0.135537,0.3997883796691894,9
pendigits_tx,4,50,5,5,0.4357175774786798,0.119701,0.3997883796691894,10
pendigits_tx,4,50,5,5,0.4353348715145435,0.127721,0.3997883796691894,median
pendigits_tx,8,50,5,5,0.6059753366740094,0.142489,0.3997883796691894,1
pendigits_tx,8,50,5,5,0.5696746858012429,0.128252,0.3997883796691894,2
pendigits_tx,8,50,5,5,0.6065374527143699,0.142996,0.3997883796691894,3
pendigits_tx,8,50,5,5,0.5836556150398641,0.137399,0.3997883796691894,4
pendigits_tx,8,50,5,5,0.6077636592261481,0.177209,0.3997883796691894,5
pendigits_tx,8,50,5,5,0.6077636592261481,0.150971,0.3997883796691894,6
pendigits_tx,8,50,5,5,0.5851209522461226,0.136773,0.3997883796691894,7
pendigits_tx,8,50,5,5,0.6060584689439359,0.133942,0.3997883796691894,8
pendigits_tx,8,50,5,5,0.6061334956832268,0.146979,0.3997883796691894,9
pendigits_tx,8,50,5,5,0.6072904529107341,0.136877,0.3997883796691894,10
pendigits_tx,8,50,5,5,0.6061334956832268,0.146979,0.3997883796691894,median
pendigits_tx,10,50,5,5,0.5957167756082397,0.132362,0.3997883796691894,1
pendigits_tx,10,50,5,5,0.5945443635682893,0.155503,0.3997883796691894,2
pendigits_tx,10,50,5,5,0.6145122687400236,0.137393,0.3997883796691894,3
pendigits_tx,10,50,5,5,0.5941554217310174,0.1357,0.3997883796691894,4
pendigits_tx,10,50,5,5,0.594185207548443,0.141009,0.3997883796691894,5
pendigits_tx,10,50,5,5,0.5981637960732309,0.14231,0.3997883796691894,6
pendigits_tx,10,50,5,5,0.6029145859296723,0.146686,0.3997883796691894,7
pendigits_tx,10,50,5,5,0.5968480631805174,0.137301,0.3997883796691894,8
pendigits_tx,10,50,5,5,0.5959721397058262,0.146298,0.3997883796691894,9
pendigits_tx,10,50,5,5,0.6124800490686374,0.132033,0.3997883796691894,10
pendigits_tx,10,50,5,5,0.5959721397058262,0.146298,0.3997883796691894,median
pendigits_tx,16,50,5,5,0.5872111946432563,0.15082,0.3997883796691894,1
pendigits_tx,16,50,5,5,0.5817603288833519,0.150384,0.3997883796691894,2
pendigits_tx,16,50,5,5,0.5883361025568684,0.156565,0.3997883796691894,3
pendigits_tx,16,50,5,5,0.5757176746144052,0.171175,0.3997883796691894,4
pendigits_tx,16,50,5,5,0.594590915676606,0.155117,0.3997883796691894,5
pendigits_tx,16,50,5,5,0.6036357386452262,0.16047,0.3997883796691894,6
pendigits_tx,16,50,5,5,0.5984384634597864,0.176628,0.3997883796691894,7
pendigits_tx,16,50,5,5,0.5802583631991867,0.155386,0.3997883796691894,8
pendigits_tx,16,50,5,5,0.5996438972129777,0.163002,0.3997883796691894,9
pendigits_tx,16,50,5,5,0.5866644546665047,0.152396,0.3997883796691894,10
pendigits_tx,16,50,5,5,0.5883361025568684,0.156565,0.3997883796691894,median
pendigits_tx,20,50,5,5,0.5854237893695374,0.148074,0.3997883796691894,1
pendigits_tx,20,50,5,5,0.5853544964288405,0.153486,0.3997883796691894,2
pendigits_tx,20,50,5,5,0.5981640848995939,0.157586,0.3997883796691894,3
pendigits_tx,20,50,5,5,0.6006245823263322,0.200943,0.3997883796691894,4
pendigits_tx,20,50,5,5,0.5822294183665309,0.194385,0.3997883796691894,5
pendigits_tx,20,50,5,5,0.5832858587909051,0.186406,0.3997883796691894,6
pendigits_tx,20,50,5,5,0.5881762645697175,0.186474,0.3997883796691894,7
pendigits_tx,20,50,5,5,0.6051201902765155,0.160349,0.3997883796691894,8
pendigits_tx,20,50,5,5,0.6021036953314746,0.187512,0.3997883796691894,9
pendigits_tx,20,50,5,5,0.5893306843861777,0.155712,0.3997883796691894,10
pendigits_tx,20,50,5,5,0.5893306843861777,0.155712,0.3997883796691894,median
pendigits_tx,50,50,5,5,0.5833545674108316,0.211265,0.3997883796691894,1
pendigits_tx,50,50,5,5,0.569334047230063,0.254633,0.3997883796691894,2
pendigits_tx,50,50,5,5,0.5668746146925875,0.203004,0.3997883796691894,3
pendigits_tx,50,50,5,5,0.5684435733131481,0.210621,0.3997883796691894,4
pendigits_tx,50,50,5,5,0.5728362190055469,0.199093,0.3997883796691894,5
pendigits_tx,50,50,5,5,0.579130134445381,0.178965,0.3997883796691894,6
pendigits_tx,50,50,5,5,0.5773441837979585,0.204942,0.3997883796691894,7
pendigits_tx,50,50,5,5,0.5760562873381607,0.189715,0.3997883796691894,8
pendigits_tx,50,50,5,5,0.571154697105829,0.19746,0.3997883796691894,9
pendigits_tx,50,50,5,5,0.5651995049099597,0.207012,0.3997883796691894,10
pendigits_tx,50,50,5,5,0.5728362190055469,0.199093,0.3997883796691894,median
pendigits_tx,100,50,5,5,0.5513521025089265,0.288999,0.3997883796691894,1
pendigits_tx,100,50,5,5,0.5511064762461649,0.255703,0.3997883796691894,2
pendigits_tx,100,50,5,5,0.5464633438691114,0.243722,0.3997883796691894,3
pendigits_tx,100,50,5,5,0.5525917795004511,0.263417,0.3997883796691894,4
pendigits_tx,100,50,5,5,0.5526229651582613,0.292098,0.3997883796691894,5
pendigits_tx,100,50,5,5,0.5544015064961814,0.290321,0.3997883796691894,6
pendigits_tx,100,50,5,5,0.5460621450751955,0.271947,0.3997883796691894,7
pendigits_tx,100,50,5,5,0.5531162410436145,0.256539,0.3997883796691894,8
