file,n_clusters,vector_size,window,epochs,NMI,running_time,training_time,iteration
adult_tx,2,50,5,5,0.0887583928414598,0.129698,0.6206965446472168,1
adult_tx,2,50,5,5,0.1710222220054916,0.12742,0.6206965446472168,2
adult_tx,2,50,5,5,0.1710222220054915,0.13114,0.6206965446472168,3
adult_tx,2,50,5,5,0.0887583928414598,0.128829,0.6206965446472168,4
adult_tx,2,50,5,5,0.1710222220054915,0.130271,0.6206965446472168,5
adult_tx,2,50,5,5,0.1708236660928302,0.122454,0.6206965446472168,6
adult_tx,2,50,5,5,0.0885056991504235,0.120035,0.6206965446472168,7
adult_tx,2,50,5,5,0.0887583928414598,0.134776,0.6206965446472168,8
adult_tx,2,50,5,5,0.1709010023835966,0.122223,0.6206965446472168,9
adult_tx,2,50,5,5,0.1709010023835966,0.122344,0.6206965446472168,10
adult_tx,2,50,5,5,0.1708236660928302,0.122454,0.6206965446472168,median
adult_tx,4,50,5,5,0.1463425705358415,0.129862,0.6206965446472168,1
adult_tx,4,50,5,5,0.1463425705358415,0.133583,0.6206965446472168,2
adult_tx,4,50,5,5,0.1135860247573183,0.125592,0.6206965446472168,3
adult_tx,4,50,5,5,0.1135860247573183,0.133665,0.6206965446472168,4
adult_tx,4,50,5,5,0.1135860247573183,0.128751,0.6206965446472168,5
adult_tx,4,50,5,5,0.1135860247573183,0.122769,0.6206965446472168,6
adult_tx,4,50,5,5,0.1463425705358415,0.124998,0.6206965446472168,7
adult_tx,4,50,5,5,0.1463425705358415,0.13357,0.6206965446472168,8
adult_tx,4,50,5,5,0.1463425705358415,0.152153,0.6206965446472168,9
adult_tx,4,50,5,5,0.113306606662928,0.120641,0.6206965446472168,10
adult_tx,4,50,5,5,0.1463425705358415,0.129862,0.6206965446472168,median
adult_tx,8,50,5,5,0.1252397469883652,0.135577,0.6206965446472168,1
adult_tx,8,50,5,5,0.1220565424083471,0.128109,0.6206965446472168,2
adult_tx,8,50,5,5,0.1240366608193678,0.131777,0.6206965446472168,3
adult_tx,8,50,5,5,0.1195685187852197,0.130339,0.6206965446472168,4
adult_tx,8,50,5,5,0.123622321309872,0.127709,0.6206965446472168,5
adult_tx,8,50,5,5,0.1255808848003279,0.132692,0.6206965446472168,6
adult_tx,8,50,5,5,0.1230014065400304,0.129952,0.6206965446472168,7
adult_tx,8,50,5,5,0.1215263670064015,0.123799,0.6206965446472168,8
adult_tx,8,50,5,5,0.1197523620665386,0.130973,0.6206965446472168,9
adult_tx,8,50,5,5,0.1287122816587292,0.130026,0.6206965446472168,10
adult_tx,8,50,5,5,0.1230014065400304,0.129952,0.6206965446472168,median
adult_tx,16,50,5,5,0.1050096433263616,0.135527,0.6206965446472168,1
adult_tx,16,50,5,5,0.1068496883528444,0.146474,0.6206965446472168,2
adult_tx,16,50,5,5,0.1065992056779892,0.149374,0.6206965446472168,3
adult_tx,16,50,5,5,0.1033847801866465,0.147513,0.6206965446472168,4
adult_tx,16,50,5,5,0.1077272198786143,0.153339,0.6206965446472168,5
adult_tx,16,50,5,5,0.1082298003517235,0.137886,0.6206965446472168,6
adult_tx,16,50,5,5,0.1060000210365932,0.137676,0.6206965446472168,7
adult_tx,16,50,5,5,0.1065906185413162,0.141861,0.6206965446472168,8
adult_tx,16,50,5,5,0.1059750888105209,0.136172,0.6206965446472168,9
adult_tx,16,50,5,5,0.1025959741217323,0.165489,0.6206965446472168,10
adult_tx,16,50,5,5,0.1060000210365932,0.137676,0.6206965446472168,median
adult_tx,20,50,5,5,0.0981533289663978,0.19827,0.6206965446472168,1
adult_tx,20,50,5,5,0.1011597520432149,0.153855,0.6206965446472168,2
adult_tx,20,50,5,5,0.1004584802989889,0.152462,0.6206965446472168,3
adult_tx,20,50,5,5,0.1014390124988624,0.153646,0.6206965446472168,4
adult_tx,20,50,5,5,0.0999758246662876,0.157417,0.6206965446472168,5
adult_tx,20,50,5,5,0.1006104896883348,0.151227,0.6206965446472168,6
adult_tx,20,50,5,5,0.1028445591502448,0.153867,0.6206965446472168,7
adult_tx,20,50,5,5,0.1025509985487155,0.150816,0.6206965446472168,8
adult_tx,20,50,5,5,0.1033710341377648,0.153644,0.6206965446472168,9
adult_tx,20,50,5,5,0.0994715911875923,0.151286,0.6206965446472168,10
adult_tx,20,50,5,5,0.1011597520432149,0.153855,0.6206965446472168,median
adult_tx,50,50,5,5,0.0827698359273341,0.469533,0.6206965446472168,1
adult_tx,50,50,5,5,0.0848721453491174,0.458148,0.6206965446472168,2
adult_tx,50,50,5,5,0.086834888895839,0.491202,0.6206965446472168,3
adult_tx,50,50,5,5,0.0839181992967829,0.507197,0.6206965446472168,4
adult_tx,50,50,5,5,0.084333656528128,0.472685,0.6206965446472168,5
adult_tx,50,50,5,5,0.0833157810968863,0.481334,0.6206965446472168,6
adult_tx,50,50,5,5,0.0869497086014865,0.475545,0.6206965446472168,7
adult_tx,50,50,5,5,0.0863641188307504,0.492864,0.6206965446472168,8
adult_tx,50,50,5,5,0.0854719812209723,0.713104,0.6206965446472168,9
adult_tx,50,50,5,5,0.0829007965048659,1.076694,0.6206965446472168,10
adult_tx,50,50,5,5,0.0848721453491174,0.458148,0.6206965446472168,median
adult_tx,2,50,5,10,0.0858800266898736,0.109571,1.7105135917663574,1
adult_tx,2,50,5,10,0.171413722620345,0.141831,1.7105135917663574,2
adult_tx,2,50,5,10,0.1714919756128584,0.136703,1.7105135917663574,3
adult_tx,2,50,5,10,0.171636843222937,0.159685,1.7105135917663574,4
adult_tx,2,50,5,10,0.171636843222937,0.159823,1.7105135917663574,5
