filename,nmi,deltak,nclusters,running_time,iteration
letrecog_tx,0.09403072220567968,-18,8,87.57414999999999,18
letrecog_tx,0.14190406110758366,-18,8,73.21445,19
letrecog_tx,0.08606891678475839,-18,8,44.1783,20
letrecog_tx,0.11464264967760744,-18.0,8,79.27296999999999,avg
letrecog_tx,0.18639941523773673,-10,16,208.17145,1
letrecog_tx,0.18706668703967508,-10,16,133.58075,2
letrecog_tx,0.16035020513261225,-10,16,169.1003,3
letrecog_tx,0.16436787372324832,-10,16,188.01330000000002,4
letrecog_tx,0.18450436033468348,-10,16,149.0921,5
letrecog_tx,0.176826515755856,-10,16,94.58895000000001,6
letrecog_tx,0.19832811136750833,-10,16,112.43769999999999,7
letrecog_tx,0.17767778412042134,-10,16,136.6839,8
letrecog_tx,0.16783906294516326,-10,16,187.6241,9
letrecog_tx,0.150246127376046,-11,16,151.0228,10
letrecog_tx,0.1754361688958597,-10,16,151.58350000000002,11
letrecog_tx,0.16984625689019453,-10,16,132.34109999999998,12
letrecog_tx,0.1911122705371343,-10,16,264.3746,13
letrecog_tx,0.17076039879404434,-10,16,150.65725,14
letrecog_tx,0.17110763451116534,-10,16,95.12604999999999,15
letrecog_tx,0.12453432168622194,-10,16,112.5612,16
letrecog_tx,0.1577418207976048,-10,16,132.56635,17
letrecog_tx,0.17551365652155576,-10,16,112.0231,18
letrecog_tx,0.17794717474561353,-10,16,74.8896,19
letrecog_tx,0.18574784964108532,-10,16,94.72905,20
letrecog_tx,0.17266768480267153,-10.05,16,142.5583575,avg
P50.O30_tx,0.5530662385747482,-2,4,2017.9933999999998,1
P50.O30_tx,0.4133209470388243,-2,4,3477.05495,2
P50.O30_tx,0.3906882946860373,-2,4,2104.34875,3
P50.O30_tx,0.4081839522449876,-2,4,2110.33365,4
P50.O30_tx,0.40294985300981967,-2,4,2818.85935,5
P50.O30_tx,0.3832629601063963,-2,4,2133.5767,6
P50.O30_tx,0.5883003294152637,-2,4,2050.62255,7
P50.O30_tx,0.7337470071459199,-2,4,2814.8376,8
P50.O30_tx,0.6165393358836877,-2,4,2095.509,9
P50.O30_tx,0.6164939366360894,-2,4,2095.76965,10
P50.O30_tx,0.640764152933854,-2,4,2066.9493500000003,11
P50.O30_tx,0.8371101403519001,-2,4,2147.9982499999996,12
P50.O30_tx,0.5910376013868752,-2,4,2689.6733,13
P50.O30_tx,0.7110787085324266,-2,4,2809.45675,14
P50.O30_tx,0.4135906491471262,-2,4,2108.6858500000003,15
P50.O30_tx,0.5496633991679236,-2,4,2006.42505,16
P50.O30_tx,0.6825426178157451,-2,4,2763.69385,17
P50.O30_tx,0.5651043539462076,-2,4,3427.61425,18
P50.O30_tx,0.6407457835840736,-2,4,2050.52705,19
P50.O30_tx,0.5910376013868752,-2,4,2053.55535,20
P50.O30_tx,0.5664613931497391,-2.0,4,2392.1742325,avg
P50.O30_tx,0.712398529339626,2,8,1952.47515,1
P50.O30_tx,0.9533243537656673,2,8,1963.8847500000002,2
P50.O30_tx,0.9484556894488959,2,8,1969.6865500000001,3
P50.O30_tx,0.7188208351196615,2,8,1981.28395,4
P50.O30_tx,0.9426571951356234,2,8,2610.8482,5
P50.O30_tx,0.7095132496929423,2,8,2644.2031,6
P50.O30_tx,0.931256456297971,2,8,1941.7815999999998,7
P50.O30_tx,0.7174731681732054,2,8,3282.4457,8
P50.O30_tx,0.758949325948898,2,8,1981.6545,9
P50.O30_tx,0.7112745689918833,2,8,2624.80665,10
P50.O30_tx,0.9340840948451451,2,8,1971.6644999999999,11
P50.O30_tx,0.6952442825091674,2,8,2613.8639000000003,12
P50.O30_tx,0.4977778825161268,2,8,3896.5832499999997,13
P50.O30_tx,0.9422869952179281,2,8,1956.6852000000001,14
P50.O30_tx,0.9431980862173781,2,8,2611.6702,15
P50.O30_tx,0.7162289065759705,2,8,2610.0190000000002,16
P50.O30_tx,0.5360472511663541,2,8,2640.10345,17
P50.O30_tx,0.9349674554034721,2,8,1998.5453,18
P50.O30_tx,0.9510795688739805,2,8,5247.27425,19
P50.O30_tx,0.6843751909405275,2,8,2605.42985,20
P50.O30_tx,0.7969706543090211,2.0,8,2555.2454525000003,avg
P50.O30_tx,0.8067918066981485,10,16,5952.09685,1
P50.O30_tx,0.5983022596330757,10,16,4596.8647,2
P50.O30_tx,0.7970655379095343,10,16,7826.72885,3
P50.O30_tx,0.8328226675219449,10,16,3351.4722999999994,4
P50.O30_tx,0.8034921725043228,10,16,2645.2470000000003,5
P50.O30_tx,0.8175538147042257,10,16,7305.0103500000005,6
P50.O30_tx,0.7930678588197209,10,16,3306.888,7
P50.O30_tx,0.8004135641746376,10,16,5969.418000000001,8
P50.O30_tx,0.7916697034335954,10,16,10465.4007,9
P50.O30_tx,0.7992861668257617,10,16,3298.8252500000003,10
P50.O30_tx,0.8155372413932778,10,16,8608.575,11
P50.O30_tx,0.8179949788019524,10,16,3388.7880000000005,12
P50.O30_tx,0.6125955927226263,10,16,7271.225149999999,13
P50.O30_tx,0.6177226625361205,10,16,2659.29995,14
P50.O30_tx,0.790393928407214,10,16,7322.4030999999995,15
P50.O30_tx,0.7904224212040724,10,16,2655.49505,16
P50.O30_tx,0.8022421616977622,10,16,5254.6836,17
P50.O30_tx,0.8115057866809351,10,16,4330.72465,18
P50.O30_tx,0.7979564267544458,10,16,9671.111,19
P50.O30_tx,0.8047345681907923,10,16,7304.239200000001,20
P50.O30_tx,0.7750785660307085,10.0,16,5659.224835,avg
connect_tx,0.003136438480767648,1,4,235.55055000000002,1
connect_tx,0.0009669822270856682,1,4,380.03355,2
connect_tx,0.007258925778096337,1,4,303.91405,3
connect_tx,0.003784964306449216,1,4,308.48645,4
connect_tx,0.002301426776483825,1,4,315.8075,5
connect_tx,0.00499017581099316,1,4,157.6479,6
connect_tx,0.009461553835968337,1,4,239.5092,7
connect_tx,0.002652338222862676,1,4,157.3822,8
connect_tx,0.003938358789508625,1,4,159.66575,9
connect_tx,0.006897450073849272,1,4,306.7646,10
connect_tx,0.0011764453836198988,1,4,386.09195,11
connect_tx,0.010401810017064328,1,4,233.81165,12
connect_tx,0.004313207154801179,1,4,160.14794999999998,13
connect_tx,0.0010654866588821843,1,4,309.96205,14
connect_tx,0.003697524870601122,1,4,309.5888,15
connect_tx,0.004254793435757947,1,4,227.36589999999998,16
connect_tx,0.0050778875551874365,1,4,310.68205,17
connect_tx,0.0015456386923835249,1,4,230.10255,18
connect_tx,0.0016146006370290971,1,4,381.4498,19
connect_tx,0.009099563011359649,1,4,303.622,20
connect_tx,0.004381778585937557,1.0,4,270.87932250000006,avg
connect_tx,0.0025965424584994626,5,8,424.35465,1
connect_tx,0.006926458748040563,5,8,422.51485,2
connect_tx,0.0038201544072178294,5,8,335.39855,3
connect_tx,0.006668627325203431,5,8,420.9486,4
connect_tx,0.01199654291133499,5,8,253.62995,5
connect_tx,0.00591337317793191,5,8,333.67330000000004,6
connect_tx,0.010353656764701907,5,8,342.77705,7
connect_tx,0.006238734788296899,5,8,337.74075,8
connect_tx,0.00856632276875835,5,8,252.94265000000001,9
connect_tx,0.0029987780161811867,5,8,339.2846,10
connect_tx,0.005151788751690525,5,8,681.9312,11
connect_tx,0.00928084056668545,5,8,251.80835,12
connect_tx,0.00523987794375641,5,8,421.1651,13
connect_tx,0.009584165535136888,5,8,503.66470000000004,14
connect_tx,0.005546154179922007,5,8,510.39135,15
connect_tx,0.005602179377986912,5,8,258.29749999999996,16
connect_tx,0.011454181589834982,5,8,252.69180000000003,17
connect_tx,0.005539421144499587,5,8,332.99415,18
connect_tx,0.0038903532578255314,5,8,425.87014999999997,19
connect_tx,0.004899193028235742,5,8,336.93084999999996,20
connect_tx,0.006613367337087029,5.0,8,371.95050499999996,avg
connect_tx,0.005830776860169036,13,16,487.57515,1
connect_tx,0.010069305759457596,13,16,485.67185000000006,2
connect_tx,0.004544368367031959,13,16,493.7646,3
connect_tx,0.010925441201498685,13,16,390.40825,4
connect_tx,0.00804350566442409,13,16,386.0951,5
connect_tx,0.008880819004156569,13,16,676.44735,6
connect_tx,0.004449060422423674,13,16,881.4755999999999,7
connect_tx,0.008526719689545144,13,16,489.2697,8
connect_tx,0.010751596957166865,13,16,496.71554999999995,9
connect_tx,0.010294396993134747,13,16,491.01685000000003,10
connect_tx,0.007273826858753329,13,16,396.0936,11
connect_tx,0.008313134084865007,13,16,583.0929,12
connect_tx,0.00972638985256898,13,16,689.7151,13
connect_tx,0.008155266479652904,13,16,485.9744,14
connect_tx,0.007519130164454883,13,16,475.45955,15
connect_tx,0.009872613966274703,13,16,487.44245,16
connect_tx,0.012874185059514459,13,16,490.58875000000006,17
connect_tx,0.009239922904846773,13,16,487.08805,18
connect_tx,0.006712587143777391,13,16,388.82675,19
connect_tx,0.01064689949281572,13,16,387.26645,20
connect_tx,0.008632497346326626,13.0,16,507.4994,avg
P0.O30_tx,0.6485353980601526,-2,4,1140.8107,1
P0.O30_tx,0.6563416438125592,-2,4,1024.2998,2
P0.O30_tx,0.4140328798186961,-2,4,2185.5661999999998,3
P0.O30_tx,0.8325841486852708,-2,4,1970.6684500000001,4
P0.O30_tx,0.7805974609277021,-2,4,2299.87805,5
P0.O30_tx,0.8171441673524495,-2,4,1028.41325,6
P0.O30_tx,0.6630482534369541,-2,4,1628.20085,7
P0.O30_tx,0.7834028292299204,-2,4,2381.663,8
P0.O30_tx,0.82721595712363,-2,4,2174.5038,9
P0.O30_tx,0.8232003820787678,-2,4,1500.308,10
P0.O30_tx,0.5936573855893431,-2,4,1098.98315,11
P0.O30_tx,0.8560523974907097,-2,4,1618.025,12
P0.O30_tx,0.8325841486852708,-2,4,1481.7424,13
P0.O30_tx,0.8560523974907098,-2,4,1589.2558,14
P0.O30_tx,0.7805974609277021,-2,4,2296.4387500000003,15
P0.O30_tx,0.6208152320557337,-2,4,1800.9492500000001,16
P0.O30_tx,0.6591058780195752,-2,4,1036.91495,17
P0.O30_tx,0.7007271624839232,-2,4,50747.1212,18
P0.O30_tx,0.6627385132699437,-2,4,1638.5090500000001,19
P0.O30_tx,0.8493679255129176,-2,4,953.46435,20
P0.O30_tx,0.7328900811025966,-2.0,4,4079.785799999999,avg
P0.O30_tx,0.8417888912240058,2,8,1093.17305,1
P0.O30_tx,0.9593885399076937,2,8,2013.7061500000002,2
P0.O30_tx,0.959572443301438,1,8,1508.41445,3
P0.O30_tx,0.9360939367267336,2,8,1504.6387,4
P0.O30_tx,0.9421544363507824,2,8,2023.04705,5
P0.O30_tx,0.856819791384944,2,8,1553.76085,6
P0.O30_tx,0.7335626431051083,2,8,2586.84315,7
P0.O30_tx,0.8578022499653871,2,8,1456.92885,8
P0.O30_tx,0.9487687361888427,2,8,998.0719,9
P0.O30_tx,0.8631918254633032,2,8,2017.5932,10
P0.O30_tx,0.8131878149909363,2,8,1483.4046,11
P0.O30_tx,0.9415326748451462,2,8,2064.8036,12
P0.O30_tx,0.9387179548781674,2,8,2003.18885,13
P0.O30_tx,0.9445001183895413,2,8,2020.3389000000002,14
P0.O30_tx,0.9296774992283467,2,8,2016.65925,15
P0.O30_tx,0.9342650080272852,2,8,999.64695,16
P0.O30_tx,0.7123991386783526,2,8,2376.0069000000003,17
P0.O30_tx,0.8476537776374353,2,8,2686.46325,18
P0.O30_tx,0.8444136995306999,2,8,1509.34615,19
P0.O30_tx,0.9501512910684723,2,8,1012.72625,20
P0.O30_tx,0.8877821235446313,1.95,8,1746.4381024999998,avg
P0.O30_tx,0.8081619337113914,10,16,2590.1571,1
P0.O30_tx,0.8068722468501643,9,16,2127.319,2
P0.O30_tx,0.8071618330404247,10,16,1047.2222,3
P0.O30_tx,0.8041863342315863,10,16,2108.54065,4
P0.O30_tx,0.8321381223523953,10,16,1585.739,5
P0.O30_tx,0.8036450717308726,10,16,1572.58375,6
P0.O30_tx,0.7883061744419384,10,16,3150.43725,7
P0.O30_tx,0.8120405619958149,9,16,2094.0475500000002,8
P0.O30_tx,0.8201555764456887,10,16,1076.2544,9
P0.O30_tx,0.8165582357510068,9,16,1571.71805,10
P0.O30_tx,0.7941798411962362,10,16,2115.80045,11
P0.O30_tx,0.7343237914263826,10,16,2127.9463,12
P0.O30_tx,0.8275822533945979,10,16,2112.2744000000002,13
P0.O30_tx,0.8251229940592595,10,16,1597.73715,14
P0.O30_tx,0.8106864434349054,10,16,1569.217,15
P0.O30_tx,0.7993452365852197,10,16,2635.0459499999997,16
P0.O30_tx,0.825831041724301,10,16,2131.65215,17
P0.O30_tx,0.8242531017902,10,16,1590.9637,18
P0.O30_tx,0.8128291595176476,10,16,2120.0667,19
P0.O30_tx,0.8070975049600472,10,16,2083.5895,20
P0.O30_tx,0.8080238729320041,9.85,16,1950.4156125000002,avg
P0.O0_tx,0.6314061287219674,-2,4,1864.02675,1
P0.O0_tx,0.8290720751007855,-2,4,1118.5658999999998,2
P0.O0_tx,0.8186185913814035,-2,4,1912.9638499999999,3
P0.O0_tx,0.6409523884798868,-2,4,1218.6127000000001,4
P0.O0_tx,0.833082214455652,-2,4,1905.7102,5
P0.O0_tx,0.6065296281805688,-2,4,1930.69795,6
P0.O0_tx,0.6370423314268319,-2,4,1215.05945,7
P0.O0_tx,0.6267893837002187,-2,4,1221.1486499999999,8
P0.O0_tx,0.6453079780759943,-2,4,1197.18055,9
P0.O0_tx,0.6454496134660442,-2,4,1203.03475,10
P0.O0_tx,0.6462030008858765,-2,4,1172.0218499999999,11
P0.O0_tx,0.6455970406521498,-2,4,1202.33455,12
P0.O0_tx,0.6266007304896428,-2,4,1814.6094999999998,13
P0.O0_tx,0.8306267115030119,-2,4,1133.17955,14
P0.O0_tx,0.8267961317254794,-2,4,1172.5676,15
P0.O0_tx,0.6312356219377239,-2,4,1242.1856500000001,16
P0.O0_tx,0.6472029926097234,-2,4,1220.87435,17
P0.O0_tx,0.8390651962997238,-2,4,1269.9392,18
P0.O0_tx,0.6178574297845923,-2,4,1926.3786,19
P0.O0_tx,0.8206960989249247,-2,4,1177.2508,20
P0.O0_tx,0.7023065643901101,-2.0,4,1405.9171199999998,avg
P0.O0_tx,0.954405071744158,2,8,2360.0346,1
P0.O0_tx,0.7360707136516461,2,8,3193.03535,2
P0.O0_tx,0.9338041011557527,2,8,1770.2436500000001,3
P0.O0_tx,0.8625689724723155,2,8,1254.80415,4
P0.O0_tx,0.9387302940173969,2,8,1794.0404,5
P0.O0_tx,0.9450422112315615,2,8,2055.9461,6
P0.O0_tx,0.945023994037612,2,8,1861.5521,7
P0.O0_tx,0.8484528529287718,2,8,1308.77015,8
P0.O0_tx,0.9334625222329049,2,8,1843.5729,9
P0.O0_tx,0.7556765934561529,2,8,7982.9045,10
P0.O0_tx,0.9333069130449801,2,8,1183.09315,11
P0.O0_tx,0.9550134461971154,2,8,2957.0744999999997,12
P0.O0_tx,0.8607144574649426,2,8,3173.8610000000003,13
P0.O0_tx,0.9550319216162906,2,8,2998.8458,14
P0.O0_tx,0.9448159853969406,2,8,2981.8003,15
P0.O0_tx,0.8503234183448626,2,8,1267.8693,16
P0.O0_tx,0.8654515838578009,2,8,4368.423,17
P0.O0_tx,0.9393750253050277,2,8,1788.6719500000002,18
P0.O0_tx,0.7300574520803439,2,8,1949.9118500000002,19
P0.O0_tx,0.9483157792612749,2,8,2966.5807,20
P0.O0_tx,0.8917821654748928,2.0,8,2553.0517725,avg
P0.O0_tx,0.800105044455009,10,16,5431.683050000001,1
P0.O0_tx,0.7908815991993561,10,16,5499.7558,2
P0.O0_tx,0.8064607776163257,10,16,8005.545050000001,3
P0.O0_tx,0.7643564863427142,10,16,11107.76755,4
P0.O0_tx,0.8037459040100772,10,16,3070.79005,5
P0.O0_tx,0.8311907665856553,10,16,4295.98815,6
P0.O0_tx,0.8234169676180974,10,16,11558.7093,7
P0.O0_tx,0.8270115963400421,10,16,8456.48055,8
P0.O0_tx,0.8117830908550097,10,16,4908.574500000001,9
P0.O0_tx,0.7997630553986056,10,16,6144.05835,10
P0.O0_tx,0.812379182457724,10,16,9202.4322,11
P0.O0_tx,0.8157176065935297,10,16,7380.2741,12
P0.O0_tx,0.8191853283349249,10,16,7314.9883,13
P0.O0_tx,0.7661311099453644,10,16,7670.987499999999,14
P0.O0_tx,0.8246271903305588,10,16,6714.6158,15
P0.O0_tx,0.8160658791987503,10,16,11112.22085,16
P0.O0_tx,0.8314580773579131,10,16,6754.530200000001,17
P0.O0_tx,0.8277270732476318,10,16,4888.38155,18
P0.O0_tx,0.8065396087125025,10,16,9152.23165,19
P0.O0_tx,0.8035258691915977,10,16,4268.32045,20
P0.O0_tx,0.8091036106895695,10.0,16,7146.9167474999995,avg
P20.O30_tx,0.5935789375962491,-2,4,2352.63375,1
P20.O30_tx,0.3613356335847852,-2,4,1744.46515,2
P20.O30_tx,0.592187684418497,-2,4,1743.0005,3
P20.O30_tx,0.39159753000695263,-2,4,1836.65895,4
P20.O30_tx,0.36756707554448204,-2,4,1783.2736,5
P20.O30_tx,0.5935789375962491,-2,4,1176.5083,6
P20.O30_tx,0.6993609983649681,-2,4,2378.33235,7
P20.O30_tx,0.37350789843202303,-2,4,1183.4019,8
P20.O30_tx,0.6063293959380075,-2,4,1177.8959499999999,9
P20.O30_tx,0.6045332309695469,-2,4,2343.7672500000003,10
P20.O30_tx,0.6161843428915026,-2,4,1803.50905,11
P20.O30_tx,0.5959739716414727,-2,4,1743.7463,12
P20.O30_tx,0.6045332309695469,-2,4,1755.96805,13
P20.O30_tx,0.5544975794311361,-2,4,1752.6060499999999,14
P20.O30_tx,0.5792327174859025,-2,4,1790.3243,15
P20.O30_tx,0.39706452711236295,-2,4,1786.8468,16
P20.O30_tx,0.3992701859272029,-2,4,1201.3374000000001,17
P20.O30_tx,0.36817588276861685,-2,4,1197.88205,18
P20.O30_tx,0.5821522951941914,-2,4,2349.44825,19
P20.O30_tx,0.594744453886931,-2,4,1763.08385,20
P20.O30_tx,0.5237703254880313,-2.0,4,1743.23449,avg
P20.O30_tx,0.7268664046105481,2,8,1764.2158,1
P20.O30_tx,0.4938024665852962,2,8,2831.4862000000003,2
P20.O30_tx,0.9370224379851233,2,8,2889.3268,3
P20.O30_tx,0.7304546556253697,2,8,1745.6062,4
