file,n_clusters,vector_size,window,epochs,NMI,running_time,training_time,iteration
P0.O30_tx,8,50,10,5,0.935315656439618,0.213864,50.06113362312317,median
P0.O30_tx,8,100,10,5,0.9353117652202312,0.455982,49.92908501625061,median
P0.O30_tx,8,100,5,5,0.9352025425996288,0.457179,29.42662739753723,median
P0.O30_tx,8,400,10,10,0.9349049720638706,1.866536,184.062118768692,median
P0.O30_tx,8,400,5,10,0.934887020188184,1.931295,112.02870297431946,median
P0.O30_tx,8,200,5,10,0.9348318156947464,0.90273,67.96046304702759,median
P0.O30_tx,8,100,5,10,0.9340981715931632,0.470126,54.34204626083374,median
P0.O30_tx,8,50,5,10,0.934091905768948,0.214447,54.11747550964356,median
P0.O30_tx,8,200,10,10,0.933135898840514,0.879983,123.45223879814148,median
P0.O30_tx,8,200,10,5,0.9331271451835432,0.876558,62.38342475891113,median
P0.O30_tx,8,100,10,10,0.9331246119657824,0.431713,95.12416625022888,median
P0.O30_tx,8,200,5,5,0.9330806235654556,0.908293,36.33488583564758,median
P0.O30_tx,8,400,5,5,0.9309653541021168,1.735255,52.57800579071045,median
P0.O30_tx,8,400,10,5,0.9291878141217116,1.74341,92.13890290260316,median
P0.O30_tx,8,50,5,5,0.9290530521221392,0.218457,27.20678329467773,median
P0.O30_tx,8,50,10,10,0.9282433702650104,0.198325,98.26541709899902,median
P0.O30_tx,4,100,10,10,0.8680604909487636,0.269291,95.12416625022888,median
P0.O30_tx,4,50,5,5,0.8546481937434359,0.144644,27.20678329467773,median
P0.O30_tx,4,200,5,10,0.853473134403209,0.476329,67.96046304702759,median
P0.O30_tx,4,400,5,10,0.853473134403209,0.912567,112.02870297431946,median
P0.O30_tx,4,50,10,5,0.853473134403209,0.130284,50.06113362312317,median
P0.O30_tx,4,100,10,5,0.853473134403209,0.257452,49.92908501625061,median
P0.O30_tx,4,200,10,5,0.853473134403209,0.472305,62.38342475891113,median
P0.O30_tx,4,400,10,5,0.853473134403209,0.906217,92.13890290260316,median
P0.O30_tx,4,50,5,10,0.8516440101989129,0.13045,54.11747550964356,median
P0.O30_tx,4,100,5,10,0.8516440101989129,0.261824,54.34204626083374,median
P0.O30_tx,4,200,10,10,0.8516440101989129,0.473599,123.45223879814148,median
P0.O30_tx,4,100,5,5,0.8515014919658475,0.245533,29.42662739753723,median
P0.O30_tx,4,50,10,10,0.8493679255129177,0.133907,98.26541709899902,median
P0.O30_tx,4,400,10,10,0.8493679255129177,0.907634,184.062118768692,median
