file,n_clusters,vector_size,window,epochs,NMI,running_time,training_time,iteration
db36-sep_w2v,16,200,5,5,0.6340706116181759,16.305265,1296,1
db36-sep_w2v,16,200,5,5,0.6371525585401517,16.553982,1296,2
db36-sep_w2v,16,200,5,5,0.6372086511716828,23.587139,1296,3
db36-sep_w2v,16,200,5,5,0.633585452132636,15.602379,1296,4
db36-sep_w2v,16,200,5,5,0.6389230388536,16.330412,1296,5
db36-sep_w2v,16,200,5,5,0.6361880624632492,17.6758354,1296,mean
db36-sep_w2v,16,200,5,5,0.6050942475365744,0.608027,1296,1
db36-sep_w2v,16,200,5,5,0.6050942475365744,0.636072,1296,2
db36-sep_w2v,16,200,5,5,0.6050942475365744,0.728995,1296,3
db36-sep_w2v,16,200,5,5,0.6050942475365744,0.625581,1296,4
db36-sep_w2v,16,200,5,5,0.6050942475365744,0.620868,1296,5
db36-sep_w2v,16,200,5,5,0.6050942475365744,0.6439085999999999,1296,mean
